model_family,model_version,date,mode,top_k,long_symbols,long_realized_return,short_symbols,short_realized_return,gross_period_return,turnover,transaction_cost,period_return_after_cost,benchmark_equal_weight_return,equity,benchmark_equity,drawdown
BestF6-v2,direction_excess_blend_top5,2025-01-02,long-only,5,"BMP,STB,KSB,NVL,SAM",-0.02673968368960138,,,-0.026739683689601383,1.0,0.0015,-0.028239683689601384,-0.02603348284096313,97176031.63103986,97396651.71590368,-0.02823968368960139
BestF6-v2,direction_excess_blend_top5,2025-01-09,long-only,5,"APG,STB,VCG,KSB,BCM",0.02821144623433025,,,0.028211446234330258,1.2,0.0018,0.026411446234330258,0.0010052544878392327,99742591.16572866,97494560.1371416,-0.002574088342713443
BestF6-v2,direction_excess_blend_top5,2025-01-16,long-only,5,"APG,005930.KS,AAPL,2317.TW,NT2",-0.020948881173212853,,,-0.020948881173212856,1.5999999999999999,0.0024,-0.023348881173212856,0.014265712231911039,97413713.25669171,98885389.47623481,-0.02586286743308286
BestF6-v2,direction_excess_blend_top5,2025-01-23,long-only,5,"APG,PAN,LPB,SSB,SGT",0.0704476431965539,,,0.0704476431965539,1.5999999999999999,0.0024,0.0680476431965539,0.017560047288604556,104042486.85883449,100621821.59158957,0.0
BestF6-v2,direction_excess_blend_top5,2025-01-30,long-only,5,"QCOM,TSM,MSFT,GOOGL,AMD",-0.024247022562997222,,,-0.024247022562997225,1.9999999999999998,0.0029999999999999996,-0.027247022562997224,-0.01734773242874256,101207638.87188148,98876261.154126,-0.02724702256299727
BestF6-v2,direction_excess_blend_top5,2025-02-06,long-only,5,"2317.TW,GEX,SSB,LPB,FRT",0.02808909014039136,,,0.028089090140391362,1.9999999999999998,0.0029999999999999996,0.025089090140391363,0.005645294188771711,103746846.44643429,99434446.73662686,-0.0028415354277462335
BestF6-v2,direction_excess_blend_top5,2025-02-13,long-only,5,"2317.TW,NVL,OCB,CII,CTD",0.041130170578674366,,,0.041130170578674366,1.5999999999999999,0.0024,0.03873017057867437,0.01892866751954593,107764979.50630423,101316608.31889448,0.0
BestF6-v2,direction_excess_blend_top5,2025-02-20,long-only,5,"CTD,LPB,GEX,GEG,NT2",0.010848023027660813,,,0.010848023027660815,1.5999999999999999,0.0024,0.008448023027660815,0.005058689906255536,108675380.5347489,101829137.62273331,0.0
BestF6-v2,direction_excess_blend_top5,2025-02-27,long-only,5,"NVDA,TSM,2317.TW,INTC,005930.KS",-0.053537513525820236,,,-0.05353751352582023,1.9999999999999998,0.0029999999999999996,-0.05653751352582023,0.004921329033251086,102531144.73784187,102330272.31414698,-0.05653751352582015
BestF6-v2,direction_excess_blend_top5,2025-03-06,long-only,5,"PHR,NVDA,SAM,VHM,BCM",0.034283986688237865,,,0.03428398668823787,1.5999999999999999,0.0024,0.03188398668823787,-0.00888270796946106,105800246.39179301,101421302.38874498,-0.026456168166225646
BestF6-v2,direction_excess_blend_top5,2025-03-13,long-only,5,"AAPL,INTC,FTS,BSI,REE",0.0011094381578243607,,,0.0011094381578243603,1.9999999999999998,0.0029999999999999996,-0.0018905618421756394,0.00507012132976451,105600224.48307191,101935520.69727866,-0.028296712986376038
BestF6-v2,direction_excess_blend_top5,2025-03-20,long-only,5,"VIC,INTC,VHM,NVDA,BSI",0.026772715346090315,,,0.026772715346090315,1.2,0.0018,0.024972715346090316,-0.0054857153990389785,108237348.8295709,101376331.44168055,-0.0040306433989244494
BestF6-v2,direction_excess_blend_top5,2025-03-27,long-only,5,"VIC,NVDA,SHB,VHM,BCM",-0.06167519418338878,,,-0.06167519418338878,0.8,0.0012000000000000001,-0.06287519418338879,-0.07450830475227209,101431904.50401644,93822952.84395647,-0.06665241009592193
BestF6-v2,direction_excess_blend_top5,2025-04-03,long-only,5,"VIC,VGI,SHB,VCB,VHM",0.0754405809187699,,,0.07544058091876991,0.8,0.0012000000000000001,0.07424058091876991,-0.030455201677287002,108962268.01809181,90965555.89313519,0.0
BestF6-v2,direction_excess_blend_top5,2025-04-10,long-only,5,"2317.TW,AAPL,AGG,BMP,AMD",0.0387345093799585,,,0.03873450937995851,1.9999999999999998,0.0029999999999999996,0.03573450937995851,0.03546074803877985,112855981.20664588,94191262.5508692,0.0
BestF6-v2,direction_excess_blend_top5,2025-04-17,long-only,5,"2317.TW,AAPL,GMD,FPT,TSM",0.05085424664256362,,,0.05085424664256362,1.2,0.0018,0.049054246642563616,0.01918639496812258,118392046.3438452,95998453.31671631,0.0
BestF6-v2,direction_excess_blend_top5,2025-04-24,long-only,5,"GMD,PNJ,2317.TW,PHR,GEX",0.066941805182132,,,0.066941805182132,1.2,0.0018,0.065141805182132,0.026159147018479822,126104317.96188991,98509690.97057498,0.0
BestF6-v2,direction_excess_blend_top5,2025-05-01,long-only,5,"MSFT,INTC,QCOM,TSM,AMD",0.044187999866909376,,,0.04418799986690938,1.9999999999999998,0.0029999999999999996,0.04118799986690938,0.019352432335479466,131298302.59332092,100416093.09947202,0.0
BestF6-v2,direction_excess_blend_top5,2025-05-08,long-only,5,"GMD,VSC,GOOGL,MSFT,BWE",0.024348512772386567,,,0.024348512772386564,1.5999999999999999,0.0024,0.021948512772386564,0.033496618282993586,134180105.06478311,103779692.63949458,0.0
BestF6-v2,direction_excess_blend_top5,2025-05-15,long-only,5,"BWE,HAH,PHR,GEX,VPI",0.06044485890707887,,,0.060444858907078874,1.5999999999999999,0.0024,0.058044858907078875,-0.006232013905721202,141968570.33140546,103132936.15183377,0.0
BestF6-v2,direction_excess_blend_top5,2025-05-22,long-only,5,"GVR,PNJ,HSG,MSFT,KBC",0.03840126802191892,,,0.03840126802191893,1.9999999999999998,0.0029999999999999996,0.035401268021918925,0.02765456140994332,146994437.7403962,105985032.26803242,0.0
BestF6-v2,direction_excess_blend_top5,2025-05-29,long-only,5,"PET,VPI,HAH,GEX,PAN",-0.005065010762303324,,,-0.005065010762303325,1.9999999999999998,0.0029999999999999996,-0.008065010762303324,0.008827815615388656,145808926.01802117,106920648.59088562,-0.00806501076230337
BestF6-v2,direction_excess_blend_top5,2025-06-05,long-only,5,"VPI,NLG,AGG,PAN,GMD",-0.017220230958340355,,,-0.017220230958340358,1.2,0.0018,-0.019020230958340358,-0.004890547721276404,143035606.56937084,106397748.05656208,-0.026931843353263263
BestF6-v2,direction_excess_blend_top5,2025-06-12,long-only,5,"VIC,005930.KS,DIG,AGG,CTS",0.00029935854543443606,,,0.00029935854543443547,1.5999999999999999,0.0024,-0.0021006414545655643,0.01188705475190621,142735140.04473227,107662503.91318995,-0.028975910661233173
BestF6-v2,direction_excess_blend_top5,2025-06-19,long-only,5,"PLX,TDM,DPM,GAS,KSB",-0.029346787132647534,,,-0.029346787132647538,1.9999999999999998,0.0029999999999999996,-0.03234678713264754,0.006659589786359843,138118116.8533567,108379492.02462417,-0.06038542017974724
BestF6-v2,direction_excess_blend_top5,2025-06-26,long-only,5,"PLX,VIC,OCB,DPM,TCB",0.011295023054210462,,,0.011295023054210464,1.2,0.0018,0.009495023054210464,0.020700423924127083,139429551.55708346,110622993.45421544,-0.05146375808228154
BestF6-v2,direction_excess_blend_top5,2025-07-03,long-only,5,"VIC,NT2,PHR,MSN,GAS",0.040518955784995335,,,0.04051895578499534,1.5999999999999999,0.0024,0.03811895578499534,0.03261973369578821,144744460.46800965,114231486.04132287,-0.015306547016154415
BestF6-v2,direction_excess_blend_top5,2025-07-10,long-only,5,"HCM,TSM,SSI,005930.KS,VCG",0.05950815157361515,,,0.05950815157361515,1.9999999999999998,0.0029999999999999996,0.05650815157361515,0.02691807608103844,152923702.3795771,117306377.87343328,0.0
BestF6-v2,direction_excess_blend_top5,2025-07-17,long-only,5,"GMD,SSI,BCM,VIC,HPG",0.0013407176412479683,,,0.0013407176412479679,1.5999999999999999,0.0024,-0.001059282358752032,0.03242808108895488,152761712.99941137,121110398.60736454,-0.0010592823587519673
BestF6-v2,direction_excess_blend_top5,2025-07-24,long-only,5,"VIX,005930.KS,CTS,HPG,AGG",0.09854113833521483,,,0.09854113833521483,1.5999999999999999,0.0024,0.09614113833521483,0.012212164024974175,167448397.98121217,122589418.66028768,0.0
BestF6-v2,direction_excess_blend_top5,2025-07-31,long-only,5,"SSB,VPB,VIX,PET,VIC",0.03189827652479471,,,0.03189827652479471,1.5999999999999999,0.0024,0.02949827652479471,0.04228896213577881,172387837.12849584,127773597.9442597,0.0
BestF6-v2,direction_excess_blend_top5,2025-08-07,long-only,5,"PET,VIC,GEX,VIX,PC1",0.04848635961983827,,,0.04848635961983827,0.8,0.0012000000000000001,0.04728635961983827,0.047704742439055786,180539430.38904002,133869004.52470207,0.0
BestF6-v2,direction_excess_blend_top5,2025-08-14,long-only,5,"MBB,GEX,DPM,VSC,KDH",0.007377524003456815,,,0.007377524003456814,1.5999999999999999,0.0024,0.0049775240034568135,0.0009888452798744326,181438069.7373719,134001380.25794783,0.0
BestF6-v2,direction_excess_blend_top5,2025-08-21,long-only,5,"PDR,VIX,DPM,VIB,CII",-0.005364616438200942,,,-0.00536461643820094,1.5999999999999999,0.0024,-0.007764616438200939,-0.0025578204804726883,180029272.71857366,133658628.78311244,-0.007764616438200811
BestF6-v2,direction_excess_blend_top5,2025-08-28,long-only,5,"MSB,LPB,VIC,VDS,CII",-0.05471710070551461,,,-0.05471710070551461,1.5999999999999999,0.0024,-0.05711710070551461,-0.0266808801917237,169746522.61876634,130092498.92196015,-0.06443822476467509
BestF6-v2,direction_excess_blend_top5,2025-09-04,long-only,5,"VIC,VDS,VIX,KBC,LPB",-0.024403823981967367,,,-0.024403823981967367,0.8,0.0012000000000000001,-0.025603823981967366,-0.03145778781395635,165400362.5320844,126000076.69468577,-0.08839218378205715
BestF6-v2,direction_excess_blend_top5,2025-09-11,long-only,5,"GOOGL,BMP,TSM,HHV,AAPL",0.029020755492707682,,,0.029020755492707682,1.9999999999999998,0.0029999999999999996,0.026020755492707683,0.009580617629749365,169704204.923937,127207235.25081664,-0.06467145969100885
BestF6-v2,direction_excess_blend_top5,2025-09-18,long-only,5,"GOOGL,INTC,PAN,BMP,KSB",0.016255106223071736,,,0.016255106223071736,1.2,0.0018,0.014455106223071737,0.005589398672487638,172157297.23261446,127918247.20265837,-0.051151186287371586
BestF6-v2,direction_excess_blend_top5,2025-09-25,long-only,5,"NKG,GOOGL,CII,GMD,CTD",-0.04501287151950482,,,-0.04501287151950482,1.5999999999999999,0.0024,-0.047412871519504816,-0.0233163266206678,163994825.4177793,124935663.57013786,-0.09613883318336314
BestF6-v2,direction_excess_blend_top5,2025-10-02,long-only,5,"005930.KS,VIC,CII,LPB,CTD",0.047865288041300594,,,0.047865288041300594,1.2,0.0018,0.04606528804130059,0.02574368776462375,171549294.2879321,128151968.28375357,-0.054502208184608714
BestF6-v2,direction_excess_blend_top5,2025-10-09,long-only,5,"AMD,LPB,VRE,TSM,VHM",0.04239305536883087,,,0.04239305536883087,1.5999999999999999,0.0024,0.03999305536883087,0.010296482517143029,178410074.71287322,129471482.78472471,-0.01668886264542846
BestF6-v2,direction_excess_blend_top5,2025-10-16,long-only,5,"VHM,CTG,VRE,VPI,LPB",-0.06337287020500612,,,-0.06337287020500612,0.8,0.0012000000000000001,-0.06457287020500613,-0.04159281695116658,166889624.1151734,124086399.10086355,-0.08018408508896224
BestF6-v2,direction_excess_blend_top5,2025-10-23,long-only,5,"BMP,005930.KS,TSM,2317.TW,AGG",0.04716040347703987,,,0.04716040347703987,1.9999999999999998,0.0029999999999999996,0.04416040347703987,0.020495824987394922,174259537.252231,126629652.22015089,-0.039564643161888124
BestF6-v2,direction_excess_blend_top5,2025-10-30,long-only,5,"VIC,BMP,NT2,QCOM,PNJ",-0.01034107331938341,,,-0.010341073319383411,1.5999999999999999,0.0024,-0.01274107331938341,-0.02399488403356992,172039283.7114985,123591188.39991707,-0.05180162046189063
BestF6-v2,direction_excess_blend_top5,2025-11-06,long-only,5,"005930.KS,VSC,CTD,VGI,GOOGL",0.01070160712511401,,,0.010701607125114008,1.9999999999999998,0.0029999999999999996,0.007701607125114009,-0.004393717049107266,173364262.68473047,123048163.68832491,-0.04449896906601847
BestF6-v2,direction_excess_blend_top5,2025-11-13,long-only,5,"VHM,VSC,GOOGL,NVL,GEX",0.05037187666793406,,,0.050371876667934065,1.2,0.0018,0.04857187666793406,0.0013658393761802527,181784890.27048054,123216227.7154571,0.0
BestF6-v2,direction_excess_blend_top5,2025-11-20,long-only,5,"005930.KS,AMD,NVL,INTC,CII",0.056854524685513885,,,0.05685452468551389,1.5999999999999999,0.0024,0.05445452468551389,0.0021239660129363644,191683900.06516787,123477934.79536696,0.0
BestF6-v2,direction_excess_blend_top5,2025-11-27,long-only,5,"005930.KS,NVL,VRE,2317.TW,VHM",0.012673428455880976,,,0.012673428455880974,1.2,0.0018,0.010873428455880975,0.01480352200641006,193768161.2386707,125305843.12041622,0.0
BestF6-v2,direction_excess_blend_top5,2025-12-04,long-only,5,"INTC,VIC,MSB,GEX,2317.TW",-0.009281810156074922,,,-0.009281810156074924,1.5999999999999999,0.0024,-0.011681810156074923,-0.028286234166283276,191504598.36478883,121761412.69950858,-0.011681810156074945
BestF6-v2,direction_excess_blend_top5,2025-12-11,long-only,5,"005930.KS,2317.TW,VHM,MSB,FRT",-0.034176298497691306,,,-0.034176298497691306,1.2,0.0018,-0.03597629849769131,-0.020145427817747714,184614971.7703367,119308476.94898364,-0.047237840364597994
BestF6-v2,direction_excess_blend_top5,2025-12-18,long-only,5,"QCOM,BMP,TSM,VPI,AMD",0.02905745355123488,,,0.02905745355123488,1.9999999999999998,0.0029999999999999996,0.026057453551234882,0.0146999939766546,189425567.82210475,121062310.84149753,-0.022411284644524465
BestF6-v2,direction_excess_blend_top5,2025-12-25,long-only,5,"VRE,VHM,VIC,DGC,BMP",0.07412506436196042,,,0.07412506436196042,1.5999999999999999,0.0024,0.07172506436196043,-0.001938039437274657,203012128.8659461,120827687.3087191,0.0
BestF6-v2,direction_excess_blend_top5,2026-01-02,long-only,5,"TSM,INTC,QCOM,MSFT,005930.KS",0.0584245803529214,,,0.058424580352921404,1.9999999999999998,0.0029999999999999996,0.0554245803529214,0.017332194291097093,214263990.91489437,122921896.26089774,0.0
BestF6-v2,direction_excess_blend_top5,2026-01-09,long-only,5,"STB,VCB,VRE,BID,VGI",0.11629785273472681,,,0.11629785273472681,1.9999999999999998,0.0029999999999999996,0.11329785273472681,0.042865822463095594,238539641.0039249,128191044.44284444,0.0
BestF6-v2,direction_excess_blend_top5,2026-01-16,long-only,5,"BID,GAS,VCB,VHM,POW",-0.018715801176570745,,,-0.01871580117657075,1.2,0.0018,-0.020515801176570748,-0.011871834132876085,233645809.15635782,126669181.62589884,-0.020515801176570703
BestF6-v2,direction_excess_blend_top5,2026-01-23,long-only,5,"VGI,GVR,BCM,BID,GAS",0.06945847388361574,,,0.06945847388361576,1.2,0.0018,0.06765847388361576,-0.0008831877155046782,249453928.03317952,126557308.96075381,0.0
BestF6-v2,direction_excess_blend_top5,2026-01-30,long-only,5,"INTC,VHM,STB,GVR,005930.KS",-0.00970137438678742,,,-0.00970137438678742,1.5999999999999999,0.0024,-0.01210137438678742,-0.0267362952924367,246435192.6577953,123173635.37696296,-0.012101374386787378
BestF6-v2,direction_excess_blend_top5,2026-02-06,long-only,5,"VHM,VIC,FRT,GVR,005930.KS",0.09500066371265925,,,0.09500066371265925,0.8,0.0012000000000000001,0.09380066371265924,0.023815541288793825,269550977.29125357,126107082.17597386,0.0
BestF6-v2,direction_excess_blend_top5,2026-02-13,long-only,5,"VHM,AAPL,GEX,VPI,VIC",0.026669461734102496,,,0.0266694617341025,1.2,0.0018,0.0248694617341025,0.02472849417117938,276254565.00638837,129225520.42250687,0.0
BestF6-v2,direction_excess_blend_top5,2026-02-23,long-only,5,"VHM,VIC,VGI,GEX,VPI",-0.06194180011976347,,,-0.061941800119763475,0.4,0.0006000000000000001,-0.06254180011976347,-0.00015120649557224663,258977107.2195866,129205980.68442528,-0.06254180011976351
BestF6-v2,direction_excess_blend_top5,2026-03-02,long-only,5,"VIC,VHM,GMD,VPI,GEX",-0.10084476828816169,,,-0.1008447682881617,0.4,0.0006000000000000001,-0.10144476828816171,-0.09364168222983721,232705234.58575723,117106915.29897985,-0.15764202998645127
BestF6-v2,direction_excess_blend_top5,2026-03-09,long-only,5,"PLX,GAS,005930.KS,VGI,CSV",-0.04348636096669023,,,-0.04348636096669023,1.9999999999999998,0.0029999999999999996,-0.04648636096669023,0.034103672286567036,221887615.0519654,121100691.16082703,-0.1968001866436696
BestF6-v2,direction_excess_blend_top5,2026-03-16,long-only,5,"VHM,005930.KS,DCM,DPM,INTC",-0.02955413852624449,,,-0.02955413852624449,1.5999999999999999,0.0024,-0.03195413852624449,-0.059206544023999316,214797387.46333686,113930737.75827678,-0.22246574474391156
BestF6-v2,direction_excess_blend_top5,2026-03-23,long-only,5,"VIC,PLX,GAS,DGC,NVL",0.019565856604704425,,,0.019565856604704425,1.9999999999999998,0.0029999999999999996,0.016565856604704426,0.05248164404343254,218355690.18311962,119910010.18291232,-0.20958522376609356
BestF6-v2,direction_excess_blend_top5,2026-03-30,long-only,5,"PLX,VIC,REE,GVR,INTC",0.03754719957219972,,,0.03754719957219972,1.2,0.0018,0.03574719957219972,-0.005309268260592972,226161294.617821,119273375.7717208,-0.1813301090152445
BestF6-v2,direction_excess_blend_top5,2026-04-06,long-only,5,"005930.KS,DGC,PET,VIC,VRE",0.053057232436047964,,,0.05305723243604796,1.5999999999999999,0.0024,0.05065723243604796,0.05244433525626187,237617999.8873135,125528588.67783901,-0.13985855805923575
BestF6-v2,direction_excess_blend_top5,2025-01-02,long-short,5,"BMP,STB,KSB,NVL,SAM",-0.02673968368960138,"HSG,NVDA,AMD,PHR,SIP",-0.030532616144699976,0.0037929324550985922,1.9999999999999998,0.0029999999999999996,0.0007929324550985926,-0.02603348284096313,100079293.24550986,97396651.71590368,0.0
BestF6-v2,direction_excess_blend_top5,2025-01-09,long-short,5,"APG,STB,VCG,KSB,BCM",0.02821144623433025,"GAS,GMD,CMG,HSG,PHR",-0.014317670191146114,0.042529116425476375,2.4,0.0036,0.038929116425476376,0.0010052544878392327,103975291.7040437,97494560.1371416,0.0
BestF6-v2,direction_excess_blend_top5,2025-01-16,long-short,5,"APG,005930.KS,AAPL,2317.TW,NT2",-0.020948881173212853,"INTC,HDB,HSG,PHR,VPI",0.026743776246978122,-0.04769265742019098,2.8000000000000003,0.004200000000000001,-0.05189265742019098,0.014265712231911039,98579737.51148133,98885389.47623481,-0.051892657420191
BestF6-v2,direction_excess_blend_top5,2025-01-23,long-short,5,"APG,PAN,LPB,SSB,SGT",0.0704476431965539,"HDB,PHR,NVDA,TSM,HSG",-0.03593468975859242,0.10638233295514633,2.4,0.0036,0.10278233295514633,0.017560047288604556,108711992.91501732,100621821.59158957,0.0
BestF6-v2,direction_excess_blend_top5,2025-01-30,long-short,5,"QCOM,TSM,MSFT,GOOGL,AMD",-0.024247022562997222,"GOOGL,AMD,AAPL,NVDA,INTC",-0.027378264986400568,0.027000158086813043,3.2,0.0048000000000000004,0.02220015808681304,-0.01734773242874256,111125416.3436632,98876261.154126,0.0
